image,name of stamp,price,day,month,year,class
dataset/augmented\407_augmented_10.jpg,MAHABHARAT,25,27,11,2017.0,407
dataset/augmented\408_augmented_1.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_2.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_3.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_4.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_5.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_6.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_7.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_8.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_9.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\408_augmented_10.jpg,MAHABHARAT,15,27,11,2017.0,408
dataset/augmented\409_augmented_1.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_2.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_3.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_4.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_5.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_6.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_7.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_8.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_9.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\409_augmented_10.jpg,MAHABHARAT,15,27,11,2017.0,409
dataset/augmented\410_augmented_1.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_2.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_3.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_4.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_5.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_6.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_7.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_8.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_9.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\410_augmented_10.jpg,MAHABHARAT,15,27,11,2017.0,410
dataset/augmented\411_augmented_1.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_2.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_3.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_4.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_5.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_6.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_7.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_8.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_9.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\411_augmented_10.jpg,MAHABHARAT,15,27,11,2017.0,411
dataset/augmented\412_augmented_1.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_2.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_3.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_4.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_5.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_6.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_7.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_8.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_9.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\412_augmented_10.jpg,MAHABHARAT,10,27,11,2017.0,412
dataset/augmented\413_augmented_1.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_2.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_3.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_4.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_5.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_6.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_7.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_8.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_9.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\413_augmented_10.jpg,NEST,15,14,11,2017.0,413
dataset/augmented\414_augmented_1.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_2.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_3.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_4.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_5.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_6.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_7.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_8.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_9.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\414_augmented_10.jpg,NEST,15,14,11,2017.0,414
dataset/augmented\415_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\415_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,415
dataset/augmented\416_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\416_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,416
dataset/augmented\417_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\417_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,417
dataset/augmented\418_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\418_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,418
dataset/augmented\419_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\419_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,419
dataset/augmented\420_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\420_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,420
dataset/augmented\421_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\421_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,421
dataset/augmented\422_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\422_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,422
dataset/augmented\423_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\423_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,423
dataset/augmented\424_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\424_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,424
dataset/augmented\425_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\425_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,425
dataset/augmented\426_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\426_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,426
dataset/augmented\427_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\427_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,427
dataset/augmented\428_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\428_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,428
dataset/augmented\429_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\429_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,429
dataset/augmented\430_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\430_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,430
dataset/augmented\431_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\431_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,431
dataset/augmented\432_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\432_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,432
dataset/augmented\433_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\433_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,433
dataset/augmented\434_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\434_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,434
dataset/augmented\435_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\435_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,435
dataset/augmented\436_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\436_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,436
dataset/augmented\437_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_9.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\437_augmented_10.jpg,INDIAN CUISINE,5,3,11,2017.0,437
dataset/augmented\438_augmented_1.jpg,INDIAN CUISINE,5,3,11,2017.0,438
dataset/augmented\438_augmented_2.jpg,INDIAN CUISINE,5,3,11,2017.0,438
dataset/augmented\438_augmented_3.jpg,INDIAN CUISINE,5,3,11,2017.0,438
dataset/augmented\438_augmented_4.jpg,INDIAN CUISINE,5,3,11,2017.0,438
dataset/augmented\438_augmented_5.jpg,INDIAN CUISINE,5,3,11,2017.0,438
dataset/augmented\438_augmented_6.jpg,INDIAN CUISINE,5,3,11,2017.0,438
dataset/augmented\438_augmented_7.jpg,INDIAN CUISINE,5,3,11,2017.0,438
dataset/augmented\438_augmented_8.jpg,INDIAN CUISINE,5,3,11,2017.0,438
